date,reference_start,target_range,field,value
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Rate: 75th percentile,522.76
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: cut,24.09
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: hike,52.00
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 275bps - 300bps,0.53
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,1.09
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,1.71
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,1.82
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,1.59
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,1.94
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 425bps - 450bps,3.75
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 450bps - 475bps,10.46
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 475bps - 500bps,25.01
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 500bps - 525bps,30.61
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 525bps - 550bps,16.88
2023-03-31,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 550bps - 575bps,4.60
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Rate: 25th percentile,429.36
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Rate: mean,460.37
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Rate: mode,508.92
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Rate: 75th percentile,532.47
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: cut,40.23
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: hike,45.32
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 100bps - 125bps,0.48
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 125bps - 150bps,0.55
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 150bps - 175bps,0.62
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 175bps - 200bps,0.71
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 200bps - 225bps,0.83
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 225bps - 250bps,1.04
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 250bps - 275bps,1.43
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 275bps - 300bps,2.03
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,2.69
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,3.07
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,2.99
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,2.80
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,3.47
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 425bps - 450bps,6.06
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 450bps - 475bps,10.57
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 475bps - 500bps,15.02
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 500bps - 525bps,16.51
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 525bps - 550bps,13.91
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 550bps - 575bps,8.98
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 575bps - 600bps,4.47
2023-03-31,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 600bps - 625bps,1.75
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Rate: 25th percentile,371.63
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Rate: mean,429.90
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Rate: mode,490.67
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Rate: 75th percentile,522.26
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: cut,54.05
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: hike,34.60
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 25bps - 50bps,0.58
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 50bps - 75bps,0.74
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 75bps - 100bps,0.92
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 100bps - 125bps,1.09
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 125bps - 150bps,1.24
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 150bps - 175bps,1.35
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 175bps - 200bps,1.45
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 200bps - 225bps,1.59
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 225bps - 250bps,1.81
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 250bps - 275bps,2.11
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 275bps - 300bps,2.43
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,2.70
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,2.94
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,3.37
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,4.37
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,6.17
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 425bps - 450bps,8.58
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 450bps - 475bps,10.81
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 475bps - 500bps,11.87
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 500bps - 525bps,11.20
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 525bps - 550bps,9.03
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 550bps - 575bps,6.25
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 575bps - 600bps,3.75
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 600bps - 625bps,2.01
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 625bps - 650bps,1.04
2023-03-31,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 650bps - 675bps,0.61
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Rate: 25th percentile,305.63
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Rate: mean,390.49
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Rate: mode,460.19
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Rate: 75th percentile,499.43
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: cut,67.69
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: hike,24.84
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 0bps - 25bps,0.83
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 25bps - 50bps,1.05
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 50bps - 75bps,1.26
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 75bps - 100bps,1.45
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 100bps - 125bps,1.58
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 125bps - 150bps,1.64
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 150bps - 175bps,1.67
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 175bps - 200bps,1.76
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 200bps - 225bps,1.98
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 225bps - 250bps,2.41
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 250bps - 275bps,3.02
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 275bps - 300bps,3.75
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,4.50
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,5.21
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,5.90
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,6.65
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,7.43
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 425bps - 450bps,8.07
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 450bps - 475bps,8.30
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 475bps - 500bps,7.90
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 500bps - 525bps,6.86
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 525bps - 550bps,5.42
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 550bps - 575bps,3.93
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 575bps - 600bps,2.67
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 600bps - 625bps,1.78
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 625bps - 650bps,1.24
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 650bps - 675bps,0.95
2023-03-31,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 675bps - 700bps,0.78
2023-03-31,2024-06-19T00:00:00Z,475bps - 475bps,Rate: 25th percentile,259.40
2023-03-31,2024-06-19T00:00:00Z,475bps - 475bps,Rate: mean,356.56
2023-03-31,2024-06-19T00:00:00Z,475bps - 475bps,Rate: mode,365.01
2023-03-31,2024-06-19T00:00:00Z,475bps - 475bps,Rate: 75th percentile,478.29
2023-03-31,2024-09-18T00:00:00Z,475bps - 475bps,Rate: 25th percentile,217.36
2023-03-31,2024-09-18T00:00:00Z,475bps - 475bps,Rate: mean,328.74
2023-03-31,2024-09-18T00:00:00Z,475bps - 475bps,Rate: mode,340.86
2023-03-31,2024-09-18T00:00:00Z,475bps - 475bps,Rate: 75th percentile,447.57
2023-03-31,2024-12-18T00:00:00Z,475bps - 475bps,Rate: 25th percentile,194.37
2023-03-31,2024-12-18T00:00:00Z,475bps - 475bps,Rate: mean,312.42
2023-03-31,2024-12-18T00:00:00Z,475bps - 475bps,Rate: mode,311.64
2023-03-31,2024-12-18T00:00:00Z,475bps - 475bps,Rate: 75th percentile,432.27
2023-03-31,2025-03-19T00:00:00Z,475bps - 475bps,Rate: 25th percentile,174.47
2023-03-31,2025-03-19T00:00:00Z,475bps - 475bps,Rate: mean,303.64
2023-03-31,2025-03-19T00:00:00Z,475bps - 475bps,Rate: mode,301.51
2023-03-31,2025-03-19T00:00:00Z,475bps - 475bps,Rate: 75th percentile,422.53
2023-03-31,2025-06-18T00:00:00Z,475bps - 475bps,Rate: 25th percentile,159.33
2023-03-31,2025-06-18T00:00:00Z,475bps - 475bps,Rate: mean,298.96
2023-03-31,2025-06-18T00:00:00Z,475bps - 475bps,Rate: mode,261.47
2023-03-31,2025-06-18T00:00:00Z,475bps - 475bps,Rate: 75th percentile,426.37
2023-03-31,2025-09-17T00:00:00Z,475bps - 475bps,Rate: 25th percentile,154.39
2023-03-31,2025-09-17T00:00:00Z,475bps - 475bps,Rate: mean,295.72
2023-03-31,2025-09-17T00:00:00Z,475bps - 475bps,Rate: mode,251.12
2023-03-31,2025-09-17T00:00:00Z,475bps - 475bps,Rate: 75th percentile,422.54
2023-03-31,2025-12-17T00:00:00Z,475bps - 475bps,Rate: 25th percentile,143.48
2023-03-31,2025-12-17T00:00:00Z,475bps - 475bps,Rate: mean,293.55
2023-03-31,2025-12-17T00:00:00Z,475bps - 475bps,Rate: mode,259.88
2023-03-31,2025-12-17T00:00:00Z,475bps - 475bps,Rate: 75th percentile,425.37
2023-03-31,2026-03-18T00:00:00Z,475bps - 475bps,Rate: 25th percentile,70.41
2023-03-31,2026-03-18T00:00:00Z,475bps - 475bps,Rate: mean,293.00
2023-03-31,2026-03-18T00:00:00Z,475bps - 475bps,Rate: mode,128.62
2023-03-31,2026-03-18T00:00:00Z,475bps - 475bps,Rate: 75th percentile,523.50
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Rate: 25th percentile,481.33
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Rate: mean,492.98
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Rate: mode,508.12
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Rate: 75th percentile,525.00
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: cut,20.67
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: hike,55.84
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,0.89
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,1.03
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,1.26
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,1.66
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,2.00
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 425bps - 450bps,3.06
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 450bps - 475bps,9.07
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 475bps - 500bps,24.46
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 500bps - 525bps,32.10
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 525bps - 550bps,17.90
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 550bps - 575bps,4.97
2023-04-03,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 575bps - 600bps,1.59
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Rate: 25th percentile,433.70
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Rate: mean,461.94
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Rate: mode,508.69
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Rate: 75th percentile,532.31
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: cut,39.52
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: hike,45.68
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 100bps - 125bps,0.42
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 125bps - 150bps,0.53
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 150bps - 175bps,0.67
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 175bps - 200bps,0.81
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 200bps - 225bps,0.94
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 225bps - 250bps,1.11
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 250bps - 275bps,1.45
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 275bps - 300bps,1.98
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,2.57
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,2.90
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,2.78
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,2.59
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,3.30
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 425bps - 450bps,6.00
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 450bps - 475bps,10.69
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 475bps - 500bps,15.33
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 500bps - 525bps,16.85
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 525bps - 550bps,14.09
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 550bps - 575bps,8.97
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 575bps - 600bps,4.37
2023-04-03,2023-09-20T00:00:00Z,475bps - 500bps,Prob: 600bps - 625bps,1.66
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Rate: 25th percentile,367.87
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Rate: mean,425.87
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Rate: mode,486.52
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Rate: 75th percentile,517.28
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: cut,55.89
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: hike,32.54
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 0bps - 25bps,0.67
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 25bps - 50bps,0.78
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 50bps - 75bps,0.87
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 75bps - 100bps,0.92
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 100bps - 125bps,0.95
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 125bps - 150bps,0.98
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 150bps - 175bps,1.04
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 175bps - 200bps,1.20
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 200bps - 225bps,1.48
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 225bps - 250bps,1.87
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 250bps - 275bps,2.31
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 275bps - 300bps,2.66
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,2.86
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,2.99
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,3.38
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,4.47
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,6.47
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 425bps - 450bps,9.02
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 450bps - 475bps,11.24
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 475bps - 500bps,12.08
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 500bps - 525bps,11.08
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 525bps - 550bps,8.65
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 550bps - 575bps,5.77
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 575bps - 600bps,3.31
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 600bps - 625bps,1.68
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 625bps - 650bps,0.82
2023-04-03,2023-12-20T00:00:00Z,475bps - 500bps,Prob: 650bps - 675bps,0.45
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Rate: 25th percentile,299.73
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Rate: mean,381.95
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Rate: mode,444.66
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Rate: 75th percentile,489.24
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: cut,70.83
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: hike,22.06
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 0bps - 25bps,0.93
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 25bps - 50bps,1.12
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 50bps - 75bps,1.32
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 75bps - 100bps,1.51
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 100bps - 125bps,1.66
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 125bps - 150bps,1.76
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 150bps - 175bps,1.81
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 175bps - 200bps,1.88
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 200bps - 225bps,2.05
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 225bps - 250bps,2.39
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 250bps - 275bps,2.94
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 275bps - 300bps,3.69
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,4.57
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,5.51
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,6.44
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,7.31
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,8.04
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 425bps - 450bps,8.42
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 450bps - 475bps,8.29
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 475bps - 500bps,7.54
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 500bps - 525bps,6.29
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 525bps - 550bps,4.80
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 550bps - 575bps,3.38
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 575bps - 600bps,2.26
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 600bps - 625bps,1.51
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 625bps - 650bps,1.07
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 650bps - 675bps,0.83
2023-04-03,2024-03-20T00:00:00Z,475bps - 500bps,Prob: 675bps - 700bps,0.69
2023-04-03,2024-06-19T00:00:00Z,475bps - 475bps,Rate: 25th percentile,246.93
2023-04-03,2024-06-19T00:00:00Z,475bps - 475bps,Rate: mean,343.54
2023-04-03,2024-06-19T00:00:00Z,475bps - 475bps,Rate: mode,367.04
2023-04-03,2024-06-19T00:00:00Z,475bps - 475bps,Rate: 75th percentile,459.66
2023-04-03,2024-09-18T00:00:00Z,475bps - 475bps,Rate: 25th percentile,194.79
2023-04-03,2024-09-18T00:00:00Z,475bps - 475bps,Rate: mean,313.79
2023-04-03,2024-09-18T00:00:00Z,475bps - 475bps,Rate: mode,352.32
2023-04-03,2024-09-18T00:00:00Z,475bps - 475bps,Rate: 75th percentile,430.39
2023-04-03,2024-12-18T00:00:00Z,475bps - 475bps,Rate: 25th percentile,179.64
2023-04-03,2024-12-18T00:00:00Z,475bps - 475bps,Rate: mean,297.92
2023-04-03,2024-12-18T00:00:00Z,475bps - 475bps,Rate: mode,300.47
2023-04-03,2024-12-18T00:00:00Z,475bps - 475bps,Rate: 75th percentile,414.65
2023-04-03,2025-03-19T00:00:00Z,475bps - 475bps,Rate: 25th percentile,165.23
2023-04-03,2025-03-19T00:00:00Z,475bps - 475bps,Rate: mean,290.34
2023-04-03,2025-03-19T00:00:00Z,475bps - 475bps,Rate: mode,282.13
2023-04-03,2025-03-19T00:00:00Z,475bps - 475bps,Rate: 75th percentile,407.18
2023-04-03,2025-06-18T00:00:00Z,475bps - 475bps,Rate: 25th percentile,157.41
2023-04-03,2025-06-18T00:00:00Z,475bps - 475bps,Rate: mean,287.53
2023-04-03,2025-06-18T00:00:00Z,475bps - 475bps,Rate: mode,262.30
2023-04-03,2025-06-18T00:00:00Z,475bps - 475bps,Rate: 75th percentile,406.98
2023-04-03,2025-09-17T00:00:00Z,475bps - 475bps,Rate: 25th percentile,151.00
2023-04-03,2025-09-17T00:00:00Z,475bps - 475bps,Rate: mean,285.77
2023-04-03,2025-09-17T00:00:00Z,475bps - 475bps,Rate: mode,256.91
2023-04-03,2025-09-17T00:00:00Z,475bps - 475bps,Rate: 75th percentile,399.14
2023-04-03,2025-12-17T00:00:00Z,475bps - 475bps,Rate: 25th percentile,134.63
2023-04-03,2025-12-17T00:00:00Z,475bps - 475bps,Rate: mean,284.58
2023-04-03,2025-12-17T00:00:00Z,475bps - 475bps,Rate: mode,255.04
2023-04-03,2025-12-17T00:00:00Z,475bps - 475bps,Rate: 75th percentile,416.95
2023-04-03,2026-03-18T00:00:00Z,475bps - 475bps,Rate: 25th percentile,65.28
2023-04-03,2026-03-18T00:00:00Z,475bps - 475bps,Rate: mean,285.50
2023-04-03,2026-03-18T00:00:00Z,475bps - 475bps,Rate: mode,125.56
2023-04-03,2026-03-18T00:00:00Z,475bps - 475bps,Rate: 75th percentile,503.73
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Rate: 25th percentile,467.30
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Rate: mean,480.97
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Rate: mode,503.80
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Rate: 75th percentile,519.53
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: cut,29.64
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: hike,46.52
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 250bps - 275bps,0.52
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 275bps - 300bps,0.51
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 300bps - 325bps,0.55
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 325bps - 350bps,0.94
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 350bps - 375bps,2.04
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 375bps - 400bps,3.46
2023-04-04,2023-06-21T00:00:00Z,475bps - 500bps,Prob: 400bps - 425bps,4.10
