date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2026-01-05,XES,2026-01-16,72.00,Call,15.00,17.30,0.9748,0.8798,0.0124,-0.0548,0.0285,0.0185
2026-01-05,XES,2026-01-16,72.00,Put,0.00,1.85,1.2755,-0.1612,0.0124,-0.2289,0.0373,-0.0048
2026-01-05,XES,2026-01-16,75.00,Call,12.00,14.30,0.8373,0.8588,0.0164,-0.0532,0.0323,0.0188
2026-01-05,XES,2026-01-16,75.00,Put,0.10,1.90,1.1025,-0.1843,0.0157,-0.2185,0.0405,-0.0054
2026-01-05,XES,2026-01-16,77.00,Call,10.10,12.20,0.7200,0.8479,0.0202,-0.0431,0.0341,0.0191
2026-01-05,XES,2026-01-16,77.00,Put,0.00,1.90,0.9896,-0.2044,0.0186,-0.2105,0.0432,-0.0060
2026-01-05,XES,2026-01-16,79.00,Call,8.10,10.60,0.6700,0.8119,0.0252,-0.0550,0.0396,0.0187
2026-01-05,XES,2026-01-16,79.00,Put,0.00,2.00,0.8909,-0.2317,0.0222,-0.2063,0.0464,-0.0067
2026-01-05,XES,2026-01-16,81.00,Call,6.20,8.60,0.5734,0.7807,0.0325,-0.0510,0.0437,0.0185
2026-01-05,XES,2026-01-16,81.00,Put,0.00,2.00,0.7670,-0.2608,0.0276,-0.1936,0.0491,-0.0075
2026-01-05,XES,2026-01-16,82.00,Call,5.40,7.60,0.5394,0.7552,0.0369,-0.0537,0.0466,0.0181
2026-01-05,XES,2026-01-16,82.00,Put,0.00,2.04,0.7143,-0.2811,0.0307,-0.1895,0.0524,-0.0080
2026-01-05,XES,2026-01-16,84.00,Call,3.60,5.70,0.4509,0.6957,0.0495,-0.0515,0.0523,0.0170
2026-01-05,XES,2026-01-16,84.00,Put,0.10,2.20,0.4151,-0.2794,0.0528,-0.1190,0.0520,-0.0077
2026-01-05,XES,2026-01-16,85.00,Call,2.85,4.80,0.4190,0.6505,0.0566,-0.0538,0.0556,0.0161
2026-01-05,XES,2026-01-16,85.00,Put,0.45,2.45,0.4085,-0.3348,0.0581,-0.1297,0.0544,-0.0093
2026-01-05,XES,2026-01-16,86.00,Call,2.00,4.09,0.3890,0.5956,0.0640,-0.0555,0.0584,0.0149
2026-01-05,XES,2026-01-16,86.00,Put,0.40,2.75,0.3621,-0.3878,0.0685,-0.1264,0.0581,-0.0107
2026-01-05,XES,2026-01-16,87.00,Call,1.80,3.40,0.4043,0.5289,0.0635,-0.0682,0.0601,0.0132
2026-01-05,XES,2026-01-16,87.00,Put,1.15,3.30,0.3950,-0.4599,0.0649,-0.1443,0.0601,-0.0128
2026-01-05,XES,2026-01-16,88.00,Call,0.90,2.95,0.3708,0.4596,0.0692,-0.0646,0.0601,0.0116
2026-01-05,XES,2026-01-16,88.00,Put,1.70,3.70,0.3861,-0.5266,0.0667,-0.1477,0.0602,-0.0147
2026-01-05,XES,2026-01-16,89.00,Call,0.50,2.70,0.3844,0.3960,0.0649,-0.0705,0.0585,0.0100
2026-01-05,XES,2026-01-16,89.00,Put,2.04,4.20,0.3577,-0.6017,0.0696,-0.1424,0.0582,-0.0169
2026-01-05,XES,2026-01-16,90.00,Call,0.10,2.50,0.3922,0.3371,0.0604,-0.0720,0.0555,0.0085
2026-01-05,XES,2026-01-16,90.00,Put,2.30,4.70,0.3037,-0.6999,0.0734,-0.1274,0.0528,-0.0196
2026-01-05,XES,2026-01-16,95.00,Call,0.00,2.00,0.7798,0.2863,0.0283,-0.1605,0.0517,0.0070
2026-01-05,XES,2026-01-16,95.00,Put,6.20,8.50,0.7798,-0.7027,0.0284,-0.2391,0.0518,-0.0215
2026-01-05,XES,2026-02-20,65.00,Call,22.20,24.90,0.7570,0.8773,0.0077,-0.0274,0.0576,0.0678
2026-01-05,XES,2026-02-20,65.00,Put,0.00,0.75,0.6339,-0.0763,0.0072,-0.0323,0.0447,-0.0094
2026-01-05,XES,2026-02-20,70.00,Call,17.20,20.10,0.6268,0.8517,0.0109,-0.0266,0.0670,0.0711
2026-01-05,XES,2026-02-20,70.00,Put,0.00,2.00,0.7030,-0.1542,0.0107,-0.0594,0.0739,-0.0196
2026-01-05,XES,2026-02-20,72.00,Call,15.30,17.80,0.5552,0.8457,0.0126,-0.0229,0.0690,0.0731
2026-01-05,XES,2026-02-20,72.00,Put,0.00,2.40,0.6929,-0.1796,0.0120,-0.0650,0.0799,-0.0229
2026-01-05,XES,2026-02-20,75.00,Call,12.60,15.00,0.5038,0.8130,0.0160,-0.0256,0.0793,0.0729
2026-01-05,XES,2026-02-20,75.00,Put,0.00,2.00,0.5539,-0.1892,0.0155,-0.0545,0.0824,-0.0234
2026-01-05,XES,2026-02-20,77.00,Call,10.69,13.10,0.4581,0.7905,0.0190,-0.0255,0.0856,0.0728
2026-01-05,XES,2026-02-20,77.00,Put,0.00,2.00,0.4947,-0.2080,0.0184,-0.0521,0.0907,-0.0255
2026-01-05,XES,2026-02-20,79.00,Call,9.10,11.30,0.4320,0.7544,0.0223,-0.0281,0.0945,0.0710
2026-01-05,XES,2026-02-20,79.00,Put,0.20,2.00,0.3344,-0.1818,0.0250,-0.0334,0.0822,-0.0215
2026-01-05,XES,2026-02-20,81.00,Call,7.40,10.00,0.4196,0.7065,0.0253,-0.0324,0.1042,0.0675
2026-01-05,XES,2026-02-20,81.00,Put,0.75,3.00,0.3621,-0.2554,0.0282,-0.0444,0.1006,-0.0305
2026-01-05,XES,2026-02-20,82.00,Call,6.60,9.00,0.3961,0.6855,0.0277,-0.0318,0.1078,0.0663
2026-01-05,XES,2026-02-20,82.00,Put,1.15,3.00,0.3510,-0.2823,0.0306,-0.0456,0.1070,-0.0337
2026-01-05,XES,2026-02-20,84.00,Call,5.20,7.50,0.3763,0.6282,0.0313,-0.0339,0.1156,0.0618
2026-01-05,XES,2026-02-20,84.00,Put,1.65,4.00,0.3527,-0.3509,0.0334,-0.0510,0.1166,-0.0423
2026-01-05,XES,2026-02-20,85.00,Call,4.50,6.90,0.3693,0.5959,0.0328,-0.0350,0.1187,0.0590
2026-01-05,XES,2026-02-20,85.00,Put,2.15,3.70,0.3254,-0.3814,0.0371,-0.0493,0.1169,-0.0458
2026-01-05,XES,2026-02-20,86.00,Call,3.70,6.20,0.3514,0.5627,0.0351,-0.0344,0.1210,0.0563
2026-01-05,XES,2026-02-20,86.00,Put,2.30,4.60,0.3317,-0.4206,0.0373,-0.0519,0.1200,-0.0508
2026-01-05,XES,2026-02-20,87.00,Call,3.30,5.70,0.3556,0.5268,0.0351,-0.0363,0.1225,0.0528
2026-01-05,XES,2026-02-20,87.00,Put,3.00,5.40,0.3529,-0.4580,0.0356,-0.0560,0.1220,-0.0559
2026-01-05,XES,2026-02-20,88.00,Call,2.70,5.00,0.3404,0.4891,0.0368,-0.0352,0.1230,0.0495
2026-01-05,XES,2026-02-20,88.00,Put,3.50,5.80,0.3461,-0.4948,0.0364,-0.0559,0.1230,-0.0605
2026-01-05,XES,2026-02-20,89.00,Call,2.20,4.50,0.3346,0.4509,0.0372,-0.0350,0.1223,0.0458
2026-01-05,XES,2026-02-20,89.00,Put,3.90,6.00,0.3243,-0.5366,0.0386,-0.0535,0.1226,-0.0656
2026-01-05,XES,2026-02-20,90.00,Call,1.70,4.20,0.3339,0.4141,0.0368,-0.0351,0.1205,0.0423
2026-01-05,XES,2026-02-20,90.00,Put,4.20,6.70,0.3155,-0.5778,0.0390,-0.0524,0.1209,-0.0707
2026-01-05,XES,2026-02-20,95.00,Call,0.10,2.85,0.2767,0.2043,0.0325,-0.0223,0.0882,0.0215
2026-01-05,XES,2026-02-20,95.00,Put,7.50,9.80,0.2766,-0.7806,0.0326,-0.0414,0.0890,-0.0974
2026-01-06,XES,2026-01-16,60.00,Call,26.70,29.00,1.6633,0.9256,0.0050,-0.0633,0.0181,0.0146
2026-01-06,XES,2026-01-16,60.00,Put,0.00,0.75,1.6633,-0.0630,0.0050,-0.1566,0.0181,-0.0017
2026-01-06,XES,2026-01-16,65.00,Call,21.30,24.00,1.3808,0.9138,0.0069,-0.0571,0.0207,0.0157
2026-01-06,XES,2026-01-16,65.00,Put,0.00,0.75,1.3808,-0.0749,0.0069,-0.1499,0.0207,-0.0020
2026-01-06,XES,2026-01-16,70.00,Call,16.60,19.10,1.1124,0.8976,0.0099,-0.0495,0.0240,0.0167
